Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 15:06:57
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
1.4870769, -0.0209812, , , , , , , 1.4870769, 0.0219883, , , , , , , 1.4870769, -0.0297093, , , , , , , 1.4870769, -0.012253, , , , , , , 1.4870769, -0.0109102, , , , , , , 1.4870769, -0.0097353, , , , , , , 1.4870769, -0.0031891, , , , , , , 1.4870769, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4875962, -0.0219883, , , , , , , 1.4875962, 0.0052033, , , , , , , 1.4875962, -0.0287022, , , , , , , 1.4875962, -0.0127565, , , , , , , 1.4875962, -0.0109102, , , , , , , 1.4875962, -0.0129244, , , , , , , 1.4875962, -0.0025177, , , , , , , 1.4875962, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4881154, -0.0231632, , , , , , , 1.4881154, -0.0078889, , , , , , , 1.4881154, -0.0283665, , , , , , , 1.4881154, -0.0129244, , , , , , , 1.4881154, -0.008896, , , , , , , 1.4881154, -0.0112459, , , , , , , 1.4881154, -0.0028534, , , , , , , 1.4881154, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4886346, -0.0243381, , , , , , , 1.4886346, -0.0159457, , , , , , , 1.4886346, -0.0285344, , , , , , , 1.4886346, -0.0129244, , , , , , , 1.4886346, -0.0068818, , , , , , , 1.4886346, -0.0119173, , , , , , , 1.4886346, -0.0025177, , , , , , , 1.4886346, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4891538, -0.0263523, , , , , , , 1.4891538, -0.0186313, , , , , , , 1.4891538, -0.0270237, , , , , , , 1.4891538, -0.0135958, , , , , , , 1.4891538, -0.0077211, , , , , , , 1.4891538, -0.0119173, , , , , , , 1.4891538, -0.0038605, , , , , , , 1.4891538, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4896731, -0.0293736, , , , , , , 1.4896731, -0.0135958, , , , , , , 1.4896731, -0.0270237, , , , , , , 1.4896731, -0.014435, , , , , , , 1.4896731, -0.0102388, , , , , , , 1.4896731, -0.0077211, , , , , , , 1.4896731, -0.0048676, , , , , , , 1.4896731, -0.0010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4901923, -0.0287022, , , , , , , 1.4901923, -0.0028534, , , , , , , 1.4901923, -0.0273594, , , , , , , 1.4901923, -0.0149386, , , , , , , 1.4901923, -0.0102388, , , , , , , 1.4901923, -0.0058747, , , , , , , 1.4901923, -0.005539, , , , , , , 1.4901923, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4907115, -0.0253452, , , , , , , 1.4907115, 0.0038605, , , , , , , 1.4907115, -0.0283665, , , , , , , 1.4907115, -0.0125887, , , , , , , 1.4907115, -0.0058747, , , , , , , 1.4907115, -0.008896, , , , , , , 1.4907115, -0.0065461, , , , , , , 1.4907115, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4912308, -0.0236667, , , , , , , 1.4912308, 0.0031891, , , , , , , 1.4912308, -0.0305486, , , , , , , 1.4912308, -0.011078, , , , , , , 1.4912308, -0.0043641, , , , , , , 1.4912308, -0.012253, , , , , , , 1.4912308, -0.0068818, , , , , , , 1.4912308, -0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.49175, -0.0243381, , , , , , , 1.49175, 0.0003357, , , , , , , 1.49175, -0.0303807, , , , , , , 1.49175, -0.012253, , , , , , , 1.49175, -0.0063783, , , , , , , 1.49175, -0.0132601, , , , , , , 1.49175, -0.0068818, , , , , , , 1.49175, -0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4922692, -0.0256809, , , , , , , 1.4922692, 0.0048676, , , , , , , 1.4922692, -0.0283665, , , , , , , 1.4922692, -0.0117494, , , , , , , 1.4922692, -0.0075532, , , , , , , 1.4922692, -0.0095674, , , , , , , 1.4922692, -0.0063783, , , , , , , 1.4922692, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4927885, -0.0263523, , , , , , , 1.4927885, 0.0132601, , , , , , , 1.4927885, -0.0276951, , , , , , , 1.4927885, -0.0102388, , , , , , , 1.4927885, -0.0068818, , , , , , , 1.4927885, -0.0075532, , , , , , , 1.4927885, -0.005539, , , , , , , 1.4927885, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4933077, -0.0256809, , , , , , , 1.4933077, 0.0199741, , , , , , , 1.4933077, -0.03122, , , , , , , 1.4933077, -0.0095674, , , , , , , 1.4933077, -0.0075532, , , , , , , 1.4933077, -0.0105745, , , , , , , 1.4933077, -0.005539, , , , , , , 1.4933077, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4938269, -0.0256809, , , , , , , 1.4938269, 0.0213169, , , , , , , 1.4938269, -0.0347448, , , , , , , 1.4938269, -0.0102388, , , , , , , 1.4938269, -0.0085603, , , , , , , 1.4938269, -0.0142672, , , , , , , 1.4938269, -0.0075532, , , , , , , 1.4938269, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4943462, -0.0263523, , , , , , , 1.4943462, 0.0218204, , , , , , , 1.4943462, -0.0359197, , , , , , , 1.4943462, -0.0102388, , , , , , , 1.4943462, -0.0092317, , , , , , , 1.4943462, -0.0164492, , , , , , , 1.4943462, -0.0099031, , , , , , , 1.4943462, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4948654, -0.0270237, , , , , , , 1.4948654, 0.0253452, , , , , , , 1.4948654, -0.0365911, , , , , , , 1.4948654, -0.0109102, , , , , , , 1.4948654, -0.008896, , , , , , , 1.4948654, -0.0172885, , , , , , , 1.4948654, -0.0102388, , , , , , , 1.4948654, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4953846, -0.0276951, , , , , , , 1.4953846, 0.0253452, , , , , , , 1.4953846, -0.0332341, , , , , , , 1.4953846, -0.0104067, , , , , , , 1.4953846, -0.0075532, , , , , , , 1.4953846, -0.0179599, , , , , , , 1.4953846, -0.0095674, , , , , , , 1.4953846, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4959038, -0.0273594, , , , , , , 1.4959038, 0.0238346, , , , , , , 1.4959038, -0.0276951, , , , , , , 1.4959038, -0.0109102, , , , , , , 1.4959038, -0.005539, , , , , , , 1.4959038, -0.0184634, , , , , , , 1.4959038, -0.0063783, , , , , , , 1.4959038, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4964231, -0.0263523, , , , , , , 1.4964231, 0.0270237, , , , , , , 1.4964231, -0.026688, , , , , , , 1.4964231, -0.0115816, , , , , , , 1.4964231, -0.0065461, , , , , , , 1.4964231, -0.0176242, , , , , , , 1.4964231, -0.0048676, , , , , , , 1.4964231, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4969423, -0.0263523, , , , , , , 1.4969423, 0.0317235, , , , , , , 1.4969423, -0.0297093, , , , , , , 1.4969423, -0.0129244, , , , , , , 1.4969423, -0.0095674, , , , , , , 1.4969423, -0.0179599, , , , , , , 1.4969423, -0.0062104, , , , , , , 1.4969423, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4974615, -0.0270237, , , , , , , 1.4974615, 0.0332341, , , , , , , 1.4974615, -0.0297093, , , , , , , 1.4974615, -0.0135958, , , , , , , 1.4974615, -0.0099031, , , , , , , 1.4974615, -0.0179599, , , , , , , 1.4974615, -0.0058747, , , , , , , 1.4974615, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4979808, -0.0271916, , , , , , , 1.4979808, 0.0323949, , , , , , , 1.4979808, -0.0273594, , , , , , , 1.4979808, -0.0129244, , , , , , , 1.4979808, -0.008896, , , , , , , 1.4979808, -0.0182956, , , , , , , 1.4979808, -0.0048676, , , , , , , 1.4979808, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4985, -0.0270237, , , , , , , 1.4985, 0.0290379, , , , , , , 1.4985, -0.0253452, , , , , , , 1.4985, -0.0112459, , , , , , , 1.4985, -0.0077211, , , , , , , 1.4985, -0.0194705, , , , , , , 1.4985, -0.0041962, , , , , , , 1.4985, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4990192, -0.024506, , , , , , , 1.4990192, 0.023331, , , , , , , 1.4990192, -0.0226596, , , , , , , 1.4990192, -0.0115816, , , , , , , 1.4990192, -0.0065461, , , , , , , 1.4990192, -0.0179599, , , , , , , 1.4990192, -0.002182, , , , , , , 1.4990192, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.4995385, -0.0236667, , , , , , , 1.4995385, 0.0204776, , , , , , , 1.4995385, -0.0229953, , , , , , , 1.4995385, -0.012253, , , , , , , 1.4995385, -0.0072175, , , , , , , 1.4995385, -0.0169528, , , , , , , 1.4995385, 0.0005035, , , , , , , 1.4995385, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5000577, -0.0236667, , , , , , , 1.5000577, 0.0213169, , , , , , , 1.5000577, -0.0270237, , , , , , , 1.5000577, -0.012253, , , , , , , 1.5000577, -0.0083925, , , , , , , 1.5000577, -0.0182956, , , , , , , 1.5000577, 0.0043641, , , , , , , 1.5000577, -0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5005769, -0.0243381, , , , , , , 1.5005769, 0.0209812, , , , , , , 1.5005769, -0.030045, , , , , , , 1.5005769, -0.0124208, , , , , , , 1.5005769, -0.0082246, , , , , , , 1.5005769, -0.0186313, , , , , , , 1.5005769, 0.0045319, , , , , , , 1.5005769, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5010962, -0.0256809, , , , , , , 1.5010962, 0.0152743, , , , , , , 1.5010962, -0.0298772, , , , , , , 1.5010962, -0.0129244, , , , , , , 1.5010962, -0.008896, , , , , , , 1.5010962, -0.018967, , , , , , , 1.5010962, 0.0010071, , , , , , , 1.5010962, -0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5016154, -0.0258488, , , , , , , 1.5016154, 0.0095674, , , , , , , 1.5016154, -0.026688, , , , , , , 1.5016154, -0.0115816, , , , , , , 1.5016154, -0.0105745, , , , , , , 1.5016154, -0.0182956, , , , , , , 1.5016154, -0.0008392, , , , , , , 1.5016154, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5021346, -0.0250095, , , , , , , 1.5021346, 0.0045319, , , , , , , 1.5021346, -0.0270237, , , , , , , 1.5021346, -0.0109102, , , , , , , 1.5021346, -0.012253, , , , , , , 1.5021346, -0.0169528, , , , , , , 1.5021346, -0.0035248, , , , , , , 1.5021346, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5026538, -0.024506, , , , , , , 1.5026538, -0.0005035, , , , , , , 1.5026538, -0.0285344, , , , , , , 1.5026538, -0.0115816, , , , , , , 1.5026538, -0.0117494, , , , , , , 1.5026538, -0.0166171, , , , , , , 1.5026538, -0.0052033, , , , , , , 1.5026538, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5031731, -0.0238346, , , , , , , 1.5031731, -0.0035248, , , , , , , 1.5031731, -0.0270237, , , , , , , 1.5031731, -0.0135958, , , , , , , 1.5031731, -0.012253, , , , , , , 1.5031731, -0.0159457, , , , , , , 1.5031731, -0.0068818, , , , , , , 1.5031731, 0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5036923, -0.0250095, , , , , , , 1.5036923, -0.002182, , , , , , , 1.5036923, -0.0260166, , , , , , , 1.5036923, -0.0135958, , , , , , , 1.5036923, -0.0119173, , , , , , , 1.5036923, -0.01561, , , , , , , 1.5036923, -0.0082246, , , , , , , 1.5036923, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5042115, -0.0263523, , , , , , , 1.5042115, -0.0001678, , , , , , , 1.5042115, -0.0270237, , , , , , , 1.5042115, -0.011078, , , , , , , 1.5042115, -0.0115816, , , , , , , 1.5042115, -0.0166171, , , , , , , 1.5042115, -0.008896, , , , , , , 1.5042115, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5047308, -0.0253452, , , , , , , 1.5047308, 0.0015106, , , , , , , 1.5047308, -0.027863, , , , , , , 1.5047308, -0.0085603, , , , , , , 1.5047308, -0.0142672, , , , , , , 1.5047308, -0.0186313, , , , , , , 1.5047308, -0.0092317, , , , , , , 1.5047308, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.50525, -0.0236667, , , , , , , 1.50525, 0.002182, , , , , , , 1.50525, -0.0270237, , , , , , , 1.50525, -0.0068818, , , , , , , 1.50525, -0.0149386, , , , , , , 1.50525, -0.0191348, , , , , , , 1.50525, -0.0095674, , , , , , , 1.50525, 0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5057692, -0.0229953, , , , , , , 1.5057692, 0.0016785, , , , , , , 1.5057692, -0.0250095, , , , , , , 1.5057692, -0.0048676, , , , , , , 1.5057692, -0.0142672, , , , , , , 1.5057692, -0.018967, , , , , , , 1.5057692, -0.0099031, , , , , , , 1.5057692, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5062885, -0.0236667, , , , , , , 1.5062885, 0.0038605, , , , , , , 1.5062885, -0.0236667, , , , , , , 1.5062885, -0.005539, , , , , , , 1.5062885, -0.01561, , , , , , , 1.5062885, -0.0203098, , , , , , , 1.5062885, -0.0124208, , , , , , , 1.5062885, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5068077, -0.0248417, , , , , , , 1.5068077, 0.0092317, , , , , , , 1.5068077, -0.0240024, , , , , , , 1.5068077, -0.0060426, , , , , , , 1.5068077, -0.0172885, , , , , , , 1.5068077, -0.0209812, , , , , , , 1.5068077, -0.0149386, , , , , , , 1.5068077, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5073269, -0.0265202, , , , , , , 1.5073269, 0.0132601, , , , , , , 1.5073269, -0.0243381, , , , , , , 1.5073269, -0.0062104, , , , , , , 1.5073269, -0.0172885, , , , , , , 1.5073269, -0.018967, , , , , , , 1.5073269, -0.01561, , , , , , , 1.5073269, -0.0023499, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5078462, -0.0273594, , , , , , , 1.5078462, 0.0169528, , , , , , , 1.5078462, -0.0258488, , , , , , , 1.5078462, -0.0068818, , , , , , , 1.5078462, -0.01561, , , , , , , 1.5078462, -0.017792, , , , , , , 1.5078462, -0.0157778, , , , , , , 1.5078462, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5083654, -0.026688, , , , , , , 1.5083654, 0.0204776, , , , , , , 1.5083654, -0.0270237, , , , , , , 1.5083654, -0.0058747, , , , , , , 1.5083654, -0.0149386, , , , , , , 1.5083654, -0.0169528, , , , , , , 1.5083654, -0.0135958, , , , , , , 1.5083654, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5088846, -0.0256809, , , , , , , 1.5088846, 0.0238346, , , , , , , 1.5088846, -0.0276951, , , , , , , 1.5088846, -0.0062104, , , , , , , 1.5088846, -0.0152743, , , , , , , 1.5088846, -0.0169528, , , , , , , 1.5088846, -0.008896, , , , , , , 1.5088846, -0.0010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5094038, -0.0236667, , , , , , , 1.5094038, 0.026688, , , , , , , 1.5094038, -0.0290379, , , , , , , 1.5094038, -0.0082246, , , , , , , 1.5094038, -0.0149386, , , , , , , 1.5094038, -0.0159457, , , , , , , 1.5094038, -0.0057069, , , , , , , 1.5094038, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5099231, -0.0243381, , , , , , , 1.5099231, 0.0307164, , , , , , , 1.5099231, -0.027863, , , , , , , 1.5099231, -0.0095674, , , , , , , 1.5099231, -0.0159457, , , , , , , 1.5099231, -0.014435, , , , , , , 1.5099231, -0.005539, , , , , , , 1.5099231, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5104423, -0.0256809, , , , , , , 1.5104423, 0.0340734, , , , , , , 1.5104423, -0.0276951, , , , , , , 1.5104423, -0.0109102, , , , , , , 1.5104423, -0.0169528, , , , , , , 1.5104423, -0.0149386, , , , , , , 1.5104423, -0.0057069, , , , , , , 1.5104423, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5109615, -0.0270237, , , , , , , 1.5109615, 0.0352483, , , , , , , 1.5109615, -0.0283665, , , , , , , 1.5109615, -0.0130922, , , , , , , 1.5109615, -0.0171206, , , , , , , 1.5109615, -0.0162814, , , , , , , 1.5109615, -0.005539, , , , , , , 1.5109615, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5114808, -0.0273594, , , , , , , 1.5114808, 0.0344091, , , , , , , 1.5114808, -0.0285344, , , , , , , 1.5114808, -0.0135958, , , , , , , 1.5114808, -0.0169528, , , , , , , 1.5114808, -0.0166171, , , , , , , 1.5114808, -0.0058747, , , , , , , 1.5114808, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.512, -0.0276951, , , , , , , 1.512, 0.0330663, , , , , , , 1.512, -0.0276951, , , , , , , 1.512, -0.012253, , , , , , , 1.512, -0.0164492, , , , , , , 1.512, -0.01561, , , , , , , 1.512, -0.0057069, , , , , , , 1.512, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5125192, -0.0276951, , , , , , , 1.5125192, 0.0303807, , , , , , , 1.5125192, -0.0263523, , , , , , , 1.5125192, -0.0085603, , , , , , , 1.5125192, -0.0164492, , , , , , , 1.5125192, -0.0164492, , , , , , , 1.5125192, -0.0041962, , , , , , , 1.5125192, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5130385, -0.0280308, , , , , , , 1.5130385, 0.0275273, , , , , , , 1.5130385, -0.0251774, , , , , , , 1.5130385, -0.0062104, , , , , , , 1.5130385, -0.0169528, , , , , , , 1.5130385, -0.0182956, , , , , , , 1.5130385, -0.0028534, , , , , , , 1.5130385, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5135577, -0.0273594, , , , , , , 1.5135577, 0.027863, , , , , , , 1.5135577, -0.0287022, , , , , , , 1.5135577, -0.0082246, , , , , , , 1.5135577, -0.0176242, , , , , , , 1.5135577, -0.0193027, , , , , , , 1.5135577, -0.0038605, , , , , , , 1.5135577, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5140769, -0.0263523, , , , , , , 1.5140769, 0.0290379, , , , , , , 1.5140769, -0.0320592, , , , , , , 1.5140769, -0.0095674, , , , , , , 1.5140769, -0.0196384, , , , , , , 1.5140769, -0.0176242, , , , , , , 1.5140769, -0.0038605, , , , , , , 1.5140769, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5145962, -0.0263523, , , , , , , 1.5145962, 0.0240024, , , , , , , 1.5145962, -0.0330663, , , , , , , 1.5145962, -0.0109102, , , , , , , 1.5145962, -0.0196384, , , , , , , 1.5145962, -0.0167849, , , , , , , 1.5145962, -0.0048676, , , , , , , 1.5145962, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5151154, -0.0276951, , , , , , , 1.5151154, 0.0166171, , , , , , , 1.5151154, -0.036759, , , , , , , 1.5151154, -0.012253, , , , , , , 1.5151154, -0.0164492, , , , , , , 1.5151154, -0.0169528, , , , , , , 1.5151154, -0.0068818, , , , , , , 1.5151154, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5156346, -0.0270237, , , , , , , 1.5156346, 0.0112459, , , , , , , 1.5156346, -0.0387732, , , , , , , 1.5156346, -0.0129244, , , , , , , 1.5156346, -0.0129244, , , , , , , 1.5156346, -0.018967, , , , , , , 1.5156346, -0.0072175, , , , , , , 1.5156346, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5161538, -0.0263523, , , , , , , 1.5161538, 0.0127565, , , , , , , 1.5161538, -0.0404517, , , , , , , 1.5161538, -0.0125887, , , , , , , 1.5161538, -0.0117494, , , , , , , 1.5161538, -0.018967, , , , , , , 1.5161538, -0.0068818, , , , , , , 1.5161538, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5166731, -0.0260166, , , , , , , 1.5166731, 0.0179599, , , , , , , 1.5166731, -0.0448157, , , , , , , 1.5166731, -0.0115816, , , , , , , 1.5166731, -0.011078, , , , , , , 1.5166731, -0.0182956, , , , , , , 1.5166731, -0.0072175, , , , , , , 1.5166731, -0.0023499, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5171923, -0.0260166, , , , , , , 1.5171923, 0.0213169, , , , , , , 1.5171923, -0.0461585, , , , , , , 1.5171923, -0.0112459, , , , , , , 1.5171923, -0.0099031, , , , , , , 1.5171923, -0.0193027, , , , , , , 1.5171923, -0.0102388, , , , , , , 1.5171923, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5177115, -0.0256809, , , , , , , 1.5177115, 0.0209812, , , , , , , 1.5177115, -0.0384375, , , , , , , 1.5177115, -0.0109102, , , , , , , 1.5177115, -0.0075532, , , , , , , 1.5177115, -0.0184634, , , , , , , 1.5177115, -0.0135958, , , , , , , 1.5177115, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5182308, -0.0246738, , , , , , , 1.5182308, 0.0172885, , , , , , , 1.5182308, -0.0280308, , , , , , , 1.5182308, -0.0117494, , , , , , , 1.5182308, -0.0070497, , , , , , , 1.5182308, -0.0176242, , , , , , , 1.5182308, -0.0139315, , , , , , , 1.5182308, -0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.51875, -0.0236667, , , , , , , 1.51875, 0.0152743, , , , , , , 1.51875, -0.0219883, , , , , , , 1.51875, -0.0129244, , , , , , , 1.51875, -0.008896, , , , , , , 1.51875, -0.018967, , , , , , , 1.51875, -0.012253, , , , , , , 1.51875, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5192692, -0.0223239, , , , , , , 1.5192692, 0.0162814, , , , , , , 1.5192692, -0.0213169, , , , , , , 1.5192692, -0.012253, , , , , , , 1.5192692, -0.0095674, , , , , , , 1.5192692, -0.0209812, , , , , , , 1.5192692, -0.0102388, , , , , , , 1.5192692, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5197885, -0.0208133, , , , , , , 1.5197885, 0.0169528, , , , , , , 1.5197885, -0.0226596, , , , , , , 1.5197885, -0.0109102, , , , , , , 1.5197885, -0.0095674, , , , , , , 1.5197885, -0.018967, , , , , , , 1.5197885, -0.008896, , , , , , , 1.5197885, -0.0020142, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5203077, -0.0216526, , , , , , , 1.5203077, 0.0182956, , , , , , , 1.5203077, -0.0250095, , , , , , , 1.5203077, -0.0090639, , , , , , , 1.5203077, -0.0104067, , , , , , , 1.5203077, -0.0162814, , , , , , , 1.5203077, -0.0115816, , , , , , , 1.5203077, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5208269, -0.0243381, , , , , , , 1.5208269, 0.0219883, , , , , , , 1.5208269, -0.0258488, , , , , , , 1.5208269, -0.0082246, , , , , , , 1.5208269, -0.008896, , , , , , , 1.5208269, -0.0152743, , , , , , , 1.5208269, -0.0142672, , , , , , , 1.5208269, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.5213462, -0.0270237, , , , , , , 1.5213462, 0.0240024, , , , , , , 1.5213462, -0.0219883, , , , , , , 1.5213462, -0.0109102, , , , , , , 1.5213462, -0.0082246, , , , , , , 1.5213462, -0.0146029, , , , , , , 1.5213462, -0.012253, , , , , , , 1.5213462, -0.0020142, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
