 Hamstrings right (85641), Hamstrings right (85641), Hamstrings right (85641), Hamstrings right (85641), Hamstrings right (85641), Hamstrings right (85641), Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
1.7061923, -0.0276951, , , , , , , 1.7061923, 0.002182, , , , , , , 1.7061923, -0.0357519, , , , , , , 1.7061923, -0.0337377, , , , , , , 1.7061923, -0.011078, , , , , , , 1.7061923, -0.0216526, , , , , , , 1.7061923, -0.0172885, , , , , , , 1.7061923, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7067115, -0.0256809, , , , , , , 1.7067115, -0.0028534, , , , , , , 1.7067115, -0.0290379, , , , , , , 1.7067115, -0.036759, , , , , , , 1.7067115, -0.0083925, , , , , , , 1.7067115, -0.0231632, , , , , , , 1.7067115, -0.0162814, , , , , , , 1.7067115, -0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7072308, -0.0256809, , , , , , , 1.7072308, -0.0046998, , , , , , , 1.7072308, -0.0276951, , , , , , , 1.7072308, -0.0340734, , , , , , , 1.7072308, -0.0036927, , , , , , , 1.7072308, -0.0246738, , , , , , , 1.7072308, -0.01561, , , , , , , 1.7072308, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.70775, -0.0250095, , , , , , , 1.70775, -0.0030213, , , , , , , 1.70775, -0.0298772, , , , , , , 1.70775, -0.0317235, , , , , , , 1.70775, 0.0023499, , , , , , , 1.70775, -0.0246738, , , , , , , 1.70775, -0.0125887, , , , , , , 1.70775, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7082692, -0.0219883, , , , , , , 1.7082692, -0.0018463, , , , , , , 1.7082692, -0.030045, , , , , , , 1.7082692, -0.0310521, , , , , , , 1.7082692, 0.0043641, , , , , , , 1.7082692, -0.0229953, , , , , , , 1.7082692, -0.0112459, , , , , , , 1.7082692, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7087885, -0.0216526, , , , , , , 1.7087885, 0.0005035, , , , , , , 1.7087885, -0.0293736, , , , , , , 1.7087885, -0.0246738, , , , , , , 1.7087885, 0.005539, , , , , , , 1.7087885, -0.0229953, , , , , , , 1.7087885, -0.0102388, , , , , , , 1.7087885, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7093077, -0.0224918, , , , , , , 1.7093077, 0.0052033, , , , , , , 1.7093077, -0.0271916, , , , , , , 1.7093077, -0.0115816, , , , , , , 1.7093077, 0.0068818, , , , , , , 1.7093077, -0.0229953, , , , , , , 1.7093077, -0.008896, , , , , , , 1.7093077, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7098269, -0.023331, , , , , , , 1.7098269, 0.0078889, , , , , , , 1.7098269, -0.0256809, , , , , , , 1.7098269, -0.0025177, , , , , , , 1.7098269, 0.0083925, , , , , , , 1.7098269, -0.0226596, , , , , , , 1.7098269, -0.0078889, , , , , , , 1.7098269, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7103462, -0.0223239, , , , , , , 1.7103462, 0.0125887, , , , , , , 1.7103462, -0.0276951, , , , , , , 1.7103462, 0.0003357, , , , , , , 1.7103462, 0.008896, , , , , , , 1.7103462, -0.0236667, , , , , , , 1.7103462, -0.0068818, , , , , , , 1.7103462, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7108654, -0.0229953, , , , , , , 1.7108654, 0.0186313, , , , , , , 1.7108654, -0.0313878, , , , , , , 1.7108654, -0.0003357, , , , , , , 1.7108654, 0.0052033, , , , , , , 1.7108654, -0.0219883, , , , , , , 1.7108654, -0.005539, , , , , , , 1.7108654, -0.0050355, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7113846, -0.0243381, , , , , , , 1.7113846, 0.0229953, , , , , , , 1.7113846, -0.0323949, , , , , , , 1.7113846, 0.002182, , , , , , , 1.7113846, -0.0048676, , , , , , , 1.7113846, -0.0199741, , , , , , , 1.7113846, -0.005539, , , , , , , 1.7113846, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7119038, -0.0243381, , , , , , , 1.7119038, 0.0263523, , , , , , , 1.7119038, -0.0323949, , , , , , , 1.7119038, 0.0043641, , , , , , , 1.7119038, -0.0164492, , , , , , , 1.7119038, -0.0223239, , , , , , , 1.7119038, -0.0050355, , , , , , , 1.7119038, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7124231, -0.0236667, , , , , , , 1.7124231, 0.0287022, , , , , , , 1.7124231, -0.0337377, , , , , , , 1.7124231, 0.0011749, , , , , , , 1.7124231, -0.0270237, , , , , , , 1.7124231, -0.0246738, , , , , , , 1.7124231, -0.0025177, , , , , , , 1.7124231, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7129423, -0.0216526, , , , , , , 1.7129423, 0.030045, , , , , , , 1.7129423, -0.0344091, , , , , , , 1.7129423, -0.0008392, , , , , , , 1.7129423, -0.0387732, , , , , , , 1.7129423, -0.0229953, , , , , , , 1.7129423, -0.0015106, , , , , , , 1.7129423, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7134615, -0.0229953, , , , , , , 1.7134615, 0.0318914, , , , , , , 1.7134615, -0.0322271, , , , , , , 1.7134615, 0.0043641, , , , , , , 1.7134615, -0.0518654, , , , , , , 1.7134615, -0.017792, , , , , , , 1.7134615, -0.0023499, , , , , , , 1.7134615, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7139808, -0.0261845, , , , , , , 1.7139808, 0.036759, , , , , , , 1.7139808, -0.0283665, , , , , , , 1.7139808, 0.011078, , , , , , , 1.7139808, -0.0592508, , , , , , , 1.7139808, -0.0149386, , , , , , , 1.7139808, -0.0035248, , , , , , , 1.7139808, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7145, -0.0270237, , , , , , , 1.7145, 0.0394446, , , , , , , 1.7145, -0.0253452, , , , , , , 1.7145, 0.0125887, , , , , , , 1.7145, -0.0538796, , , , , , , 1.7145, -0.0115816, , , , , , , 1.7145, -0.0038605, , , , , , , 1.7145, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7150192, -0.0256809, , , , , , , 1.7150192, 0.0374304, , , , , , , 1.7150192, -0.023331, , , , , , , 1.7150192, 0.0077211, , , , , , , 1.7150192, -0.0421302, , , , , , , 1.7150192, -0.0062104, , , , , , , 1.7150192, -0.0031891, , , , , , , 1.7150192, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7155385, -0.024506, , , , , , , 1.7155385, 0.0370947, , , , , , , 1.7155385, -0.0213169, , , , , , , 1.7155385, 0.0043641, , , , , , , 1.7155385, -0.0364233, , , , , , , 1.7155385, -0.0028534, , , , , , , 1.7155385, -0.0031891, , , , , , , 1.7155385, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7160577, -0.0251774, , , , , , , 1.7160577, 0.0387732, , , , , , , 1.7160577, -0.018967, , , , , , , 1.7160577, 0.0048676, , , , , , , 1.7160577, -0.0374304, , , , , , , 1.7160577, -0.005539, , , , , , , 1.7160577, -0.0041962, , , , , , , 1.7160577, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7165769, -0.0276951, , , , , , , 1.7165769, 0.0387732, , , , , , , 1.7165769, -0.0169528, , , , , , , 1.7165769, 0.0031891, , , , , , , 1.7165769, -0.0407874, , , , , , , 1.7165769, -0.0102388, , , , , , , 1.7165769, -0.0043641, , , , , , , 1.7165769, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7170962, -0.0275273, , , , , , , 1.7170962, 0.0374304, , , , , , , 1.7170962, -0.0176242, , , , , , , 1.7170962, -0.0025177, , , , , , , 1.7170962, -0.04448, , , , , , , 1.7170962, -0.0095674, , , , , , , 1.7170962, -0.005539, , , , , , , 1.7170962, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7176154, -0.0280308, , , , , , , 1.7176154, 0.0394446, , , , , , , 1.7176154, -0.0213169, , , , , , , 1.7176154, -0.0058747, , , , , , , 1.7176154, -0.0421302, , , , , , , 1.7176154, -0.008896, , , , , , , 1.7176154, -0.0070497, , , , , , , 1.7176154, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7181346, -0.0280308, , , , , , , 1.7181346, 0.0411231, , , , , , , 1.7181346, -0.0273594, , , , , , , 1.7181346, -0.0092317, , , , , , , 1.7181346, -0.0337377, , , , , , , 1.7181346, -0.0125887, , , , , , , 1.7181346, -0.0082246, , , , , , , 1.7181346, 0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7186538, -0.0280308, , , , , , , 1.7186538, 0.0397803, , , , , , , 1.7186538, -0.0330663, , , , , , , 1.7186538, -0.0146029, , , , , , , 1.7186538, -0.0236667, , , , , , , 1.7186538, -0.0196384, , , , , , , 1.7186538, -0.0058747, , , , , , , 1.7186538, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7191731, -0.0273594, , , , , , , 1.7191731, 0.0381018, , , , , , , 1.7191731, -0.0354162, , , , , , , 1.7191731, -0.0179599, , , , , , , 1.7191731, -0.0196384, , , , , , , 1.7191731, -0.0253452, , , , , , , 1.7191731, -0.005539, , , , , , , 1.7191731, -0.0310521, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7196923, -0.026688, , , , , , , 1.7196923, 0.0370947, , , , , , , 1.7196923, -0.0347448, , , , , , , 1.7196923, -0.0135958, , , , , , , 1.7196923, -0.0219883, , , , , , , 1.7196923, -0.0283665, , , , , , , 1.7196923, -0.0068818, , , , , , , 1.7196923, -0.0340734, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7202115, -0.0270237, , , , , , , 1.7202115, 0.0350805, , , , , , , 1.7202115, -0.03122, , , , , , , 1.7202115, -0.0053712, , , , , , , 1.7202115, -0.0283665, , , , , , , 1.7202115, -0.0303807, , , , , , , 1.7202115, -0.0083925, , , , , , , 1.7202115, -0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7207308, -0.0280308, , , , , , , 1.7207308, 0.0320592, , , , , , , 1.7207308, -0.0283665, , , , , , , 1.7207308, -0.0028534, , , , , , , 1.7207308, -0.0310521, , , , , , , 1.7207308, -0.0303807, , , , , , , 1.7207308, -0.0083925, , , , , , , 1.7207308, -0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.72125, -0.0285344, , , , , , , 1.72125, 0.026688, , , , , , , 1.72125, -0.0270237, , , , , , , 1.72125, -0.0038605, , , , , , , 1.72125, -0.0256809, , , , , , , 1.72125, -0.0290379, , , , , , , 1.72125, -0.0095674, , , , , , , 1.72125, -0.0154421, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7217692, -0.0283665, , , , , , , 1.7217692, 0.0243381, , , , , , , 1.7217692, -0.0276951, , , , , , , 1.7217692, -0.0062104, , , , , , , 1.7217692, -0.017792, , , , , , , 1.7217692, -0.0310521, , , , , , , 1.7217692, -0.0095674, , , , , , , 1.7217692, -0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7222885, -0.0270237, , , , , , , 1.7222885, 0.0246738, , , , , , , 1.7222885, -0.0283665, , , , , , , 1.7222885, -0.0095674, , , , , , , 1.7222885, -0.0072175, , , , , , , 1.7222885, -0.0364233, , , , , , , 1.7222885, -0.0078889, , , , , , , 1.7222885, -0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7228077, -0.0256809, , , , , , , 1.7228077, 0.0250095, , , , , , , 1.7228077, -0.026688, , , , , , , 1.7228077, -0.012253, , , , , , , 1.7228077, 0.0028534, , , , , , , 1.7228077, -0.0397803, , , , , , , 1.7228077, -0.0075532, , , , , , , 1.7228077, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7233269, -0.0253452, , , , , , , 1.7233269, 0.0243381, , , , , , , 1.7233269, -0.0240024, , , , , , , 1.7233269, -0.0135958, , , , , , , 1.7233269, 0.0078889, , , , , , , 1.7233269, -0.0404517, , , , , , , 1.7233269, -0.0082246, , , , , , , 1.7233269, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7238462, -0.0250095, , , , , , , 1.7238462, 0.0213169, , , , , , , 1.7238462, -0.0216526, , , , , , , 1.7238462, -0.0135958, , , , , , , 1.7238462, 0.0065461, , , , , , , 1.7238462, -0.0347448, , , , , , , 1.7238462, -0.0082246, , , , , , , 1.7238462, 0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7243654, -0.0246738, , , , , , , 1.7243654, 0.0182956, , , , , , , 1.7243654, -0.0219883, , , , , , , 1.7243654, -0.0109102, , , , , , , 1.7243654, 0.0057069, , , , , , , 1.7243654, -0.023331, , , , , , , 1.7243654, -0.0082246, , , , , , , 1.7243654, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7248846, -0.023331, , , , , , , 1.7248846, 0.0179599, , , , , , , 1.7248846, -0.023331, , , , , , , 1.7248846, -0.008896, , , , , , , 1.7248846, 0.0075532, , , , , , , 1.7248846, -0.0125887, , , , , , , 1.7248846, -0.0082246, , , , , , , 1.7248846, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7254038, -0.0216526, , , , , , , 1.7254038, 0.0196384, , , , , , , 1.7254038, -0.0206455, , , , , , , 1.7254038, -0.0125887, , , , , , , 1.7254038, 0.0099031, , , , , , , 1.7254038, -0.0043641, , , , , , , 1.7254038, -0.0102388, , , , , , , 1.7254038, -0.0201419, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7259231, -0.0203098, , , , , , , 1.7259231, 0.023331, , , , , , , 1.7259231, -0.0203098, , , , , , , 1.7259231, -0.0169528, , , , , , , 1.7259231, 0.0095674, , , , , , , 1.7259231, 0.0065461, , , , , , , 1.7259231, -0.0124208, , , , , , , 1.7259231, -0.0323949, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7264423, -0.021149, , , , , , , 1.7264423, 0.0246738, , , , , , , 1.7264423, -0.0238346, , , , , , , 1.7264423, -0.0142672, , , , , , , 1.7264423, 0.0072175, , , , , , , 1.7264423, 0.012253, , , , , , , 1.7264423, -0.0135958, , , , , , , 1.7264423, -0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7269615, -0.023331, , , , , , , 1.7269615, 0.0253452, , , , , , , 1.7269615, -0.0260166, , , , , , , 1.7269615, -0.0102388, , , , , , , 1.7269615, 0.0035248, , , , , , , 1.7269615, 0.0075532, , , , , , , 1.7269615, -0.0137636, , , , , , , 1.7269615, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7274808, -0.0253452, , , , , , , 1.7274808, 0.0271916, , , , , , , 1.7274808, -0.0265202, , , , , , , 1.7274808, -0.0095674, , , , , , , 1.7274808, 0.0011749, , , , , , , 1.7274808, 0.0018463, , , , , , , 1.7274808, -0.012253, , , , , , , 1.7274808, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.728, -0.0256809, , , , , , , 1.728, 0.0297093, , , , , , , 1.728, -0.0283665, , , , , , , 1.728, -0.0129244, , , , , , , 1.728, 0.0011749, , , , , , , 1.728, 0.0018463, , , , , , , 1.728, -0.0115816, , , , , , , 1.728, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7285192, -0.0253452, , , , , , , 1.7285192, 0.0320592, , , , , , , 1.7285192, -0.0290379, , , , , , , 1.7285192, -0.0162814, , , , , , , 1.7285192, 0.0011749, , , , , , , 1.7285192, 0.005539, , , , , , , 1.7285192, -0.0097353, , , , , , , 1.7285192, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7290385, -0.0241703, , , , , , , 1.7290385, 0.0320592, , , , , , , 1.7290385, -0.026688, , , , , , , 1.7290385, -0.0223239, , , , , , , 1.7290385, 0.0005035, , , , , , , 1.7290385, 0.0102388, , , , , , , 1.7290385, -0.0082246, , , , , , , 1.7290385, -0.0063783, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7295577, -0.0246738, , , , , , , 1.7295577, 0.0317235, , , , , , , 1.7295577, -0.0243381, , , , , , , 1.7295577, -0.0327306, , , , , , , 1.7295577, -0.0018463, , , , , , , 1.7295577, 0.0095674, , , , , , , 1.7295577, -0.0075532, , , , , , , 1.7295577, -0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7300769, -0.0243381, , , , , , , 1.7300769, 0.0313878, , , , , , , 1.7300769, -0.0260166, , , , , , , 1.7300769, -0.0417945, , , , , , , 1.7300769, -0.0068818, , , , , , , 1.7300769, -0.0015106, , , , , , , 1.7300769, -0.0075532, , , , , , , 1.7300769, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7305962, -0.0243381, , , , , , , 1.7305962, 0.0293736, , , , , , , 1.7305962, -0.0307164, , , , , , , 1.7305962, -0.047837, , , , , , , 1.7305962, -0.0109102, , , , , , , 1.7305962, -0.0152743, , , , , , , 1.7305962, -0.0082246, , , , , , , 1.7305962, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7311154, -0.0240024, , , , , , , 1.7311154, 0.027863, , , , , , , 1.7311154, -0.0330663, , , , , , , 1.7311154, -0.0501869, , , , , , , 1.7311154, -0.008896, , , , , , , 1.7311154, -0.0223239, , , , , , , 1.7311154, -0.0092317, , , , , , , 1.7311154, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7316346, -0.0243381, , , , , , , 1.7316346, 0.026688, , , , , , , 1.7316346, -0.0288701, , , , , , , 1.7316346, -0.0461585, , , , , , , 1.7316346, -0.0015106, , , , , , , 1.7316346, -0.0216526, , , , , , , 1.7316346, -0.0082246, , , , , , , 1.7316346, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7321538, -0.0258488, , , , , , , 1.7321538, 0.0253452, , , , , , , 1.7321538, -0.0250095, , , , , , , 1.7321538, -0.0391089, , , , , , , 1.7321538, 0.0041962, , , , , , , 1.7321538, -0.0186313, , , , , , , 1.7321538, -0.0058747, , , , , , , 1.7321538, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7326731, -0.0271916, , , , , , , 1.7326731, 0.0246738, , , , , , , 1.7326731, -0.0231632, , , , , , , 1.7326731, -0.0327306, , , , , , , 1.7326731, 0.0008392, , , , , , , 1.7326731, -0.0213169, , , , , , , 1.7326731, -0.0052033, , , , , , , 1.7326731, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7331923, -0.0273594, , , , , , , 1.7331923, 0.0236667, , , , , , , 1.7331923, -0.023331, , , , , , , 1.7331923, -0.0327306, , , , , , , 1.7331923, -0.0031891, , , , , , , 1.7331923, -0.0263523, , , , , , , 1.7331923, -0.0041962, , , , , , , 1.7331923, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7337115, -0.0258488, , , , , , , 1.7337115, 0.0229953, , , , , , , 1.7337115, -0.0243381, , , , , , , 1.7337115, -0.0417945, , , , , , , 1.7337115, -0.0028534, , , , , , , 1.7337115, -0.0283665, , , , , , , 1.7337115, -0.0015106, , , , , , , 1.7337115, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7342308, -0.0246738, , , , , , , 1.7342308, 0.0219883, , , , , , , 1.7342308, -0.0246738, , , , , , , 1.7342308, -0.0464942, , , , , , , 1.7342308, -0.0006714, , , , , , , 1.7342308, -0.0273594, , , , , , , 1.7342308, 0.0028534, , , , , , , 1.7342308, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.73475, -0.0261845, , , , , , , 1.73475, 0.0209812, , , , , , , 1.73475, -0.0243381, , , , , , , 1.73475, -0.0394446, , , , , , , 1.73475, 0.0003357, , , , , , , 1.73475, -0.0263523, , , , , , , 1.73475, 0.0045319, , , , , , , 1.73475, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7352692, -0.0283665, , , , , , , 1.7352692, 0.0216526, , , , , , , 1.7352692, -0.0256809, , , , , , , 1.7352692, -0.018967, , , , , , , 1.7352692, 0.0031891, , , , , , , 1.7352692, -0.0260166, , , , , , , 1.7352692, 0.0031891, , , , , , , 1.7352692, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7357885, -0.0276951, , , , , , , 1.7357885, 0.0226596, , , , , , , 1.7357885, -0.026688, , , , , , , 1.7357885, 0.0152743, , , , , , , 1.7357885, 0.0063783, , , , , , , 1.7357885, -0.0251774, , , , , , , 1.7357885, 0.0023499, , , , , , , 1.7357885, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7363077, -0.0253452, , , , , , , 1.7363077, 0.0226596, , , , , , , 1.7363077, -0.0250095, , , , , , , 1.7363077, 0.0412909, , , , , , , 1.7363077, 0.0063783, , , , , , , 1.7363077, -0.0218204, , , , , , , 1.7363077, -0.0005035, , , , , , , 1.7363077, 0.0199741, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7368269, -0.0238346, , , , , , , 1.7368269, 0.023331, , , , , , , 1.7368269, -0.0236667, , , , , , , 1.7368269, 0.0394446, , , , , , , 1.7368269, -0.0005035, , , , , , , 1.7368269, -0.0179599, , , , , , , 1.7368269, -0.0041962, , , , , , , 1.7368269, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7373462, -0.024506, , , , , , , 1.7373462, 0.0246738, , , , , , , 1.7373462, -0.0229953, , , , , , , 1.7373462, 0.0260166, , , , , , , 1.7373462, -0.0162814, , , , , , , 1.7373462, -0.0159457, , , , , , , 1.7373462, -0.0041962, , , , , , , 1.7373462, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7378654, -0.026688, , , , , , , 1.7378654, 0.026688, , , , , , , 1.7378654, -0.0231632, , , , , , , 1.7378654, 0.0179599, , , , , , , 1.7378654, -0.0387732, , , , , , , 1.7378654, -0.0135958, , , , , , , 1.7378654, -0.0035248, , , , , , , 1.7378654, -0.0077211, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7383846, -0.026688, , , , , , , 1.7383846, 0.0271916, , , , , , , 1.7383846, -0.0243381, , , , , , , 1.7383846, 0.0085603, , , , , , , 1.7383846, -0.0632792, , , , , , , 1.7383846, -0.0166171, , , , , , , 1.7383846, -0.0057069, , , , , , , 1.7383846, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7389038, -0.0251774, , , , , , , 1.7389038, 0.0260166, , , , , , , 1.7389038, -0.0263523, , , , , , , 1.7389038, -0.0001678, , , , , , , 1.7389038, -0.0726787, , , , , , , 1.7389038, -0.0256809, , , , , , , 1.7389038, -0.0082246, , , , , , , 1.7389038, 0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7394231, -0.023331, , , , , , , 1.7394231, 0.0250095, , , , , , , 1.7394231, -0.0276951, , , , , , , 1.7394231, -0.0001678, , , , , , , 1.7394231, -0.0626078, , , , , , , 1.7394231, -0.0320592, , , , , , , 1.7394231, -0.0082246, , , , , , , 1.7394231, 0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7399423, -0.0219883, , , , , , , 1.7399423, 0.0246738, , , , , , , 1.7399423, -0.0273594, , , , , , , 1.7399423, 0.0018463, , , , , , , 1.7399423, -0.0486763, , , , , , , 1.7399423, -0.0317235, , , , , , , 1.7399423, -0.005539, , , , , , , 1.7399423, -0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7404615, -0.0218204, , , , , , , 1.7404615, 0.0236667, , , , , , , 1.7404615, -0.0283665, , , , , , , 1.7404615, -0.005539, , , , , , , 1.7404615, -0.0419623, , , , , , , 1.7404615, -0.0310521, , , , , , , 1.7404615, -0.0063783, , , , , , , 1.7404615, -0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7409808, -0.0216526, , , , , , , 1.7409808, 0.0246738, , , , , , , 1.7409808, -0.0273594, , , , , , , 1.7409808, -0.0179599, , , , , , , 1.7409808, -0.0382696, , , , , , , 1.7409808, -0.0327306, , , , , , , 1.7409808, -0.0092317, , , , , , , 1.7409808, -0.03122, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7415, -0.023331, , , , , , , 1.7415, 0.0226596, , , , , , , 1.7415, -0.0243381, , , , , , , 1.7415, -0.0226596, , , , , , , 1.7415, -0.0317235, , , , , , , 1.7415, -0.0327306, , , , , , , 1.7415, -0.0104067, , , , , , , 1.7415, -0.0325628, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7420192, -0.0250095, , , , , , , 1.7420192, 0.0199741, , , , , , , 1.7420192, -0.0229953, , , , , , , 1.7420192, -0.0196384, , , , , , , 1.7420192, -0.024506, , , , , , , 1.7420192, -0.0295415, , , , , , , 1.7420192, -0.0102388, , , , , , , 1.7420192, -0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1.7425385, -0.0243381, , , , , , , 1.7425385, 0.0193027, , , , , , , 1.7425385, -0.0231632, , , , , , , 1.7425385, -0.0151064, , , , , , , 1.7425385, -0.0186313, , , , , , , 1.7425385, -0.0223239, , , , , , , 1.7425385, -0.0092317, , , , , , , 1.7425385, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
